time/iterations,time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,train/explained_variance,train/approx_kl,train/policy_gradient_loss,train/value_loss,train/learning_rate,train/entropy_loss,train/loss,train/clip_fraction,train/clip_range,train/n_updates
468,559,958464,1713,-100.0,50.0,0.0,0.00023123709,0.00017072163172997533,1436.7590494155884,0.0003,-0.022367962228599936,679.8258056640625,0.00234375,0.2,4670
469,559,960512,1716,-100.0,50.0,0.0,1.9804575e-05,-7.405729411402717e-05,1434.8847843170165,0.0003,-0.019381437939591704,558.2157592773438,0.00048828125,0.2,4680
470,559,962560,1720,-100.0,50.0,0.0,0.00037486522,-0.00023717496078461408,1433.6080909729003,0.0003,-0.016347341125947424,727.183837890625,0.00341796875,0.2,4690
471,559,964608,1723,-100.0,50.0,0.0,6.725773e-05,-0.0003177702368702739,1431.686417388916,0.0003,-0.018888765707379206,670.7398681640625,0.0015625,0.2,4700
472,559,966656,1727,-100.0,50.0,0.0,0.00015954542,-0.00023102288105292246,1429.8432050704955,0.0003,-0.02447673011338338,756.8557739257812,0.001318359375,0.2,4710
473,559,968704,1731,-100.0,50.0,0.0,3.508237e-05,1.1739059118553996e-06,1429.2906257629395,0.0003,-0.02473059151088819,752.5010986328125,0.0,0.2,4720
474,559,970752,1734,-100.0,50.0,5.960464477539063e-08,6.883775e-05,5.124877352500334e-05,1429.432716369629,0.0003,-0.02383427320746705,531.082275390625,0.0013671875,0.2,4730
475,559,972800,1738,-100.0,50.0,0.0,0.00021241879,4.776476416736841e-05,1428.6947439193725,0.0003,-0.027843456983100624,509.19232177734375,0.000927734375,0.2,4740
476,559,974848,1741,-100.0,50.0,0.0,0.00012595742,-0.0002900803054217249,1428.7167961120606,0.0003,-0.019504342699656264,831.2586059570312,0.003271484375,0.2,4750
477,559,976896,1745,-100.0,50.0,0.0,1.4634192e-05,-6.336833612294868e-05,1428.3895608901978,0.0003,-0.020050283917225898,712.0967407226562,0.00029296875,0.2,4760
478,559,978944,1749,-100.0,50.0,0.0,1.9311323e-05,1.439577608834952e-05,1427.9910297393799,0.0003,-0.02311877306201495,486.1844787597656,0.001171875,0.2,4770
479,559,980992,1752,-100.0,50.0,0.0,0.00022930247,3.039516741409898e-07,1427.9671928405762,0.0003,-0.026503251533722506,679.0062255859375,0.003271484375,0.2,4780
480,559,983040,1756,-100.0,50.0,0.0,8.9621e-05,8.362004882656037e-06,1428.3402423858643,0.0003,-0.028171436890261248,638.6771240234375,0.002099609375,0.2,4790
481,559,985088,1759,-100.0,50.0,5.960464477539063e-08,5.8242877e-06,6.0791225405409935e-05,1429.2348903656007,0.0003,-0.023374830331886188,692.4026489257812,0.002001953125,0.2,4800
482,559,987136,1763,-100.0,50.0,0.0,8.134474e-05,-4.643202410079539e-05,1430.8743158340453,0.0003,-0.035391537385294214,687.3756713867188,0.001416015625,0.2,4810
483,559,989184,1767,-100.0,50.0,5.960464477539063e-08,0.0011484645,1.628338359296322e-05,1432.2628671646119,0.0003,-0.04231960215838626,663.8536987304688,0.002099609375,0.2,4820
484,559,991232,1770,-100.0,50.0,0.0,0.0006032848,6.443409074563533e-06,1434.4486476898194,0.0003,-0.037023546698037535,841.9412231445312,0.006640625,0.2,4830
485,559,993280,1774,-100.0,50.0,0.0,1.7721904e-06,-0.00024608704261481763,1436.166836166382,0.0003,-0.03537530481116846,864.50439453125,0.00224609375,0.2,4840
486,559,995328,1777,-100.0,50.0,0.0,0.0019071377,0.0010058575600851328,1437.6780183792114,0.0003,-0.02726127142086625,589.4832763671875,0.00498046875,0.2,4850
487,559,997376,1781,-100.0,50.0,0.0,7.392198e-05,-0.00018344594282098113,1430.1833923339843,0.0003,-0.026623794704210012,705.15478515625,0.002978515625,0.2,4860
488,559,999424,1784,-100.0,50.0,0.0,0.00012826698,-0.00037683403788832945,1435.1459222793578,0.0003,-0.031242288777139037,618.4984741210938,0.003271484375,0.2,4870
489,559,1001472,1788,-100.0,50.0,0.0,0.00013504855,-0.00021597353188553824,1437.903673362732,0.0003,-0.034821548231411724,614.5577392578125,0.002001953125,0.2,4880
